,#YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
9682,2008,08,08,06,21,999 99.0 99.0,0.99,13.33,5.74,204,9999.0,999.0,22.1,999.0,99.0,99.00
9683,2008,08,08,06,50,999 99.0 99.0,0.96,12.50,5.79,201,9999.0,999.0,22.1,999.0,99.0,99.00
9684,2008,08,08,07,21,999 99.0 99.0,1.00,13.33,6.36,214,9999.0,999.0,22.0,999.0,99.0,99.00
9685,2008,08,08,07,50,999 99.0 99.0,0.97,11.76,6.04,197,9999.0,999.0,22.0,999.0,99.0,99.00
9686,2008,08,08,08,21,999 99.0 99.0,0.95,13.33,5.88,210,9999.0,999.0,22.0,999.0,99.0,99.00
9687,2008,08,08,08,51,999 99.0 99.0,0.99,13.33,6.07,208,9999.0,999.0,22.0,999.0,99.0,99.00
9688,2008,08,08,09,20,999 99.0 99.0,0.97,12.50,5.97,206,9999.0,999.0,22.0,999.0,99.0,99.00
9689,2008,08,08,09,51,999 99.0 99.0,0.96,11.76,5.98,193,9999.0,999.0,22.0,999.0,99.0,99.00
9690,2008,08,08,10,21,999 99.0 99.0,0.98,12.50,6.52,204,9999.0,999.0,22.0,999.0,99.0,99.00
9691,2008,08,08,10,51,999 99.0 99.0,0.95,12.50,6.29,203,9999.0,999.0,22.1,999.0,99.0,99.00
9692,2008,08,08,11,21,999 99.0 99.0,0.98,16.67,6.10,201,9999.0,999.0,22.2,999.0,99.0,99.00
9693,2008,08,08,11,51,999 99.0 99.0,0.98,12.50,6.19,201,9999.0,999.0,22.1,999.0,99.0,99.00
9694,2008,08,08,12,21,999 99.0 99.0,1.00,12.50,6.60,196,9999.0,999.0,22.1,999.0,99.0,99.00
9695,2008,08,08,12,51,999 99.0 99.0,0.98,16.67,6.38,201,9999.0,999.0,22.1,999.0,99.0,99.00
9696,2008,08,08,13,21,999 99.0 99.0,0.97,12.50,6.37,197,9999.0,999.0,22.2,999.0,99.0,99.00
9697,2008,08,08,13,51,999 99.0 99.0,1.01,11.76,6.42,200,9999.0,999.0,22.2,999.0,99.0,99.00
9698,2008,08,08,14,20,999 99.0 99.0,1.09,13.33,6.77,201,9999.0,999.0,22.1,999.0,99.0,99.00
9699,2008,08,08,14,50,999 99.0 99.0,1.04,16.67,6.65,208,9999.0,999.0,22.1,999.0,99.0,99.00
9700,2008,08,08,15,21,999 99.0 99.0,1.07,6.67,6.45,282,9999.0,999.0,22.1,999.0,99.0,99.00
9701,2008,08,08,15,51,999 99.0 99.0,1.06,6.67,6.34,280,9999.0,999.0,22.3,999.0,99.0,99.00
9702,2008,08,08,16,21,999 99.0 99.0,1.05,12.50,6.39,211,9999.0,999.0,22.4,999.0,99.0,99.00
9703,2008,08,08,16,51,999 99.0 99.0,1.06,16.67,6.48,199,9999.0,999.0,22.5,999.0,99.0,99.00
9704,2008,08,08,17,21,999 99.0 99.0,1.04,6.67,6.02,289,9999.0,999.0,22.7,999.0,99.0,99.00
9705,2008,08,08,17,50,999 99.0 99.0,1.05,16.67,6.44,201,9999.0,999.0,22.8,999.0,99.0,99.00
9706,2008,08,08,18,21,999 99.0 99.0,0.96,16.67,5.88,207,9999.0,999.0,23.0,999.0,99.0,99.00
9707,2008,08,08,18,51,999 99.0 99.0,0.95,11.76,6.14,197,9999.0,999.0,22.9,999.0,99.0,99.00
9708,2008,08,08,19,21,999 99.0 99.0,0.97,16.67,6.04,200,9999.0,999.0,22.8,999.0,99.0,99.00
9709,2008,08,08,19,51,999 99.0 99.0,0.98,16.67,5.96,200,9999.0,999.0,22.8,999.0,99.0,99.00
9710,2008,08,08,20,21,999 99.0 99.0,0.98,16.67,5.96,207,9999.0,999.0,22.7,999.0,99.0,99.00
9711,2008,08,08,20,51,999 99.0 99.0,0.91,16.67,5.51,193,9999.0,999.0,22.8,999.0,99.0,99.00
9712,2008,08,08,21,21,999 99.0 99.0,0.96,16.67,6.14,201,9999.0,999.0,22.8,999.0,99.0,99.00
9713,2008,08,08,21,51,999 99.0 99.0,0.96,16.67,5.68,210,9999.0,999.0,22.7,999.0,99.0,99.00
9714,2008,08,08,22,21,999 99.0 99.0,0.86,16.67,5.48,207,9999.0,999.0,22.7,999.0,99.0,99.00
9715,2008,08,08,22,51,999 99.0 99.0,0.83,16.67,5.26,194,9999.0,999.0,22.6,999.0,99.0,99.00
9716,2008,08,08,23,21,999 99.0 99.0,0.87,16.67,5.41,204,9999.0,999.0,22.7,999.0,99.0,99.00
9717,2008,08,08,23,51,999 99.0 99.0,0.85,16.67,5.61,207,9999.0,999.0,22.4,999.0,99.0,99.00
9718,2008,08,09,00,21,999 99.0 99.0,0.86,16.67,5.31,204,9999.0,999.0,22.2,999.0,99.0,99.00
9719,2008,08,09,00,51,999 99.0 99.0,0.85,16.67,5.40,199,9999.0,999.0,22.2,999.0,99.0,99.00
9720,2008,08,09,01,21,999 99.0 99.0,0.84,16.67,5.65,210,9999.0,999.0,22.1,999.0,99.0,99.00
9721,2008,08,09,01,51,999 99.0 99.0,0.83,16.67,6.17,204,9999.0,999.0,22.0,999.0,99.0,99.00
9722,2008,08,09,02,21,999 99.0 99.0,0.85,16.67,5.97,201,9999.0,999.0,22.0,999.0,99.0,99.00
9723,2008,08,09,02,51,999 99.0 99.0,0.92,16.67,6.32,200,9999.0,999.0,22.0,999.0,99.0,99.00
9724,2008,08,09,03,21,999 99.0 99.0,0.89,16.67,6.08,190,9999.0,999.0,22.0,999.0,99.0,99.00
9725,2008,08,09,03,51,999 99.0 99.0,0.83,16.67,6.13,199,9999.0,999.0,21.9,999.0,99.0,99.00
9726,2008,08,09,04,21,999 99.0 99.0,0.87,16.67,6.06,192,9999.0,999.0,21.8,999.0,99.0,99.00
9727,2008,08,09,04,51,999 99.0 99.0,0.95,16.67,6.58,197,9999.0,999.0,21.8,999.0,99.0,99.00
9728,2008,08,09,05,21,999 99.0 99.0,0.87,16.67,5.98,210,9999.0,999.0,21.8,999.0,99.0,99.00
9729,2008,08,09,05,51,999 99.0 99.0,0.86,16.67,5.67,196,9999.0,999.0,21.8,999.0,99.0,99.00
9730,2008,08,09,06,21,999 99.0 99.0,0.85,16.67,5.83,201,9999.0,999.0,21.9,999.0,99.0,99.00
9731,2008,08,09,06,51,999 99.0 99.0,0.85,15.38,5.72,189,9999.0,999.0,21.7,999.0,99.0,99.00
9732,2008,08,09,07,21,999 99.0 99.0,0.92,15.38,5.96,201,9999.0,999.0,21.7,999.0,99.0,99.00
9733,2008,08,09,07,51,999 99.0 99.0,0.88,15.38,5.62,207,9999.0,999.0,21.7,999.0,99.0,99.00
9734,2008,08,09,08,21,999 99.0 99.0,0.88,16.67,6.28,196,9999.0,999.0,21.7,999.0,99.0,99.00
9735,2008,08,09,08,50,999 99.0 99.0,0.84,15.38,5.75,213,9999.0,999.0,21.6,999.0,99.0,99.00
9736,2008,08,09,09,20,999 99.0 99.0,0.89,15.38,6.22,201,9999.0,999.0,21.7,999.0,99.0,99.00
9737,2008,08,09,09,50,999 99.0 99.0,0.87,15.38,6.33,207,9999.0,999.0,21.8,999.0,99.0,99.00
9738,2008,08,09,10,50,999 99.0 99.0,0.84,15.38,6.05,207,9999.0,999.0,21.8,999.0,99.0,99.00
9739,2008,08,09,11,20,999 99.0 99.0,0.83,15.38,6.06,203,9999.0,999.0,21.7,999.0,99.0,99.00
9740,2008,08,09,11,51,999 99.0 99.0,0.86,15.38,6.33,196,9999.0,999.0,21.7,999.0,99.0,99.00
9741,2008,08,09,12,21,999 99.0 99.0,0.95,15.38,6.81,201,9999.0,999.0,21.7,999.0,99.0,99.00
9742,2008,08,09,12,51,999 99.0 99.0,0.84,15.38,6.19,203,9999.0,999.0,21.7,999.0,99.0,99.00
9743,2008,08,09,13,20,999 99.0 99.0,0.94,15.38,6.62,193,9999.0,999.0,21.7,999.0,99.0,99.00
9744,2008,08,09,13,51,999 99.0 99.0,0.86,15.38,6.19,200,9999.0,999.0,21.8,999.0,99.0,99.00
9745,2008,08,09,14,20,999 99.0 99.0,0.86,15.38,6.24,201,9999.0,999.0,21.8,999.0,99.0,99.00
9746,2008,08,09,14,51,999 99.0 99.0,0.87,15.38,6.50,200,9999.0,999.0,21.9,999.0,99.0,99.00
9747,2008,08,09,15,21,999 99.0 99.0,0.89,15.38,6.44,203,9999.0,999.0,21.9,999.0,99.0,99.00
9748,2008,08,09,15,51,999 99.0 99.0,0.98,15.38,6.66,203,9999.0,999.0,22.0,999.0,99.0,99.00
9749,2008,08,09,16,20,999 99.0 99.0,0.96,15.38,6.72,197,9999.0,999.0,22.2,999.0,99.0,99.00
9750,2008,08,09,16,51,999 99.0 99.0,0.89,15.38,6.35,194,9999.0,999.0,22.3,999.0,99.0,99.00
9751,2008,08,09,17,20,999 99.0 99.0,0.91,15.38,6.54,199,9999.0,999.0,22.6,999.0,99.0,99.00
9752,2008,08,09,17,51,999 99.0 99.0,0.91,15.38,6.36,197,9999.0,999.0,22.6,999.0,99.0,99.00
9753,2008,08,09,18,21,999 99.0 99.0,0.87,15.38,6.38,199,9999.0,999.0,22.7,999.0,99.0,99.00
9754,2008,08,09,18,50,999 99.0 99.0,0.84,15.38,6.15,201,9999.0,999.0,22.6,999.0,99.0,99.00
9755,2008,08,09,19,20,999 99.0 99.0,0.86,15.38,6.29,204,9999.0,999.0,22.6,999.0,99.0,99.00
9756,2008,08,09,19,51,999 99.0 99.0,0.91,15.38,6.63,203,9999.0,999.0,22.6,999.0,99.0,99.00
9757,2008,08,09,20,21,999 99.0 99.0,0.83,15.38,6.00,204,9999.0,999.0,22.6,999.0,99.0,99.00
9758,2008,08,09,20,51,999 99.0 99.0,0.84,15.38,6.03,207,9999.0,999.0,22.6,999.0,99.0,99.00
9759,2008,08,09,21,21,999 99.0 99.0,0.86,15.38,5.68,196,9999.0,999.0,22.6,999.0,99.0,99.00
9760,2008,08,09,21,50,999 99.0 99.0,0.90,15.38,5.75,210,9999.0,999.0,22.4,999.0,99.0,99.00
9761,2008,08,09,22,21,999 99.0 99.0,0.90,15.38,5.91,200,9999.0,999.0,22.3,999.0,99.0,99.00
9762,2008,08,09,22,50,999 99.0 99.0,0.90,15.38,5.59,207,9999.0,999.0,22.2,999.0,99.0,99.00
9763,2008,08,09,23,20,999 99.0 99.0,0.96,15.38,6.09,210,9999.0,999.0,22.2,999.0,99.0,99.00
9764,2008,08,10,00,21,999 99.0 99.0,0.95,15.38,5.84,203,9999.0,999.0,22.1,999.0,99.0,99.00
9765,2008,08,10,00,51,999 99.0 99.0,0.92,15.38,5.46,194,9999.0,999.0,21.9,999.0,99.0,99.00
9766,2008,08,10,01,21,999 99.0 99.0,0.91,14.29,5.75,201,9999.0,999.0,22.0,999.0,99.0,99.00
9767,2008,08,10,01,51,999 99.0 99.0,0.95,14.29,5.89,192,9999.0,999.0,21.9,999.0,99.0,99.00
9768,2008,08,10,02,20,999 99.0 99.0,0.97,14.29,5.97,194,9999.0,999.0,22.0,999.0,99.0,99.00
9769,2008,08,10,02,51,999 99.0 99.0,0.86,14.29,5.10,199,9999.0,999.0,22.1,999.0,99.0,99.00
9770,2008,08,10,03,21,999 99.0 99.0,0.94,14.29,5.68,199,9999.0,999.0,22.1,999.0,99.0,99.00
9771,2008,08,10,03,51,999 99.0 99.0,0.94,14.29,5.46,194,9999.0,999.0,22.1,999.0,99.0,99.00
9772,2008,08,10,04,20,999 99.0 99.0,0.90,14.29,5.49,199,9999.0,999.0,22.2,999.0,99.0,99.00
9773,2008,08,10,04,51,999 99.0 99.0,0.86,14.29,5.27,200,9999.0,999.0,22.1,999.0,99.0,99.00
9774,2008,08,10,05,21,999 99.0 99.0,0.85,15.38,5.60,204,9999.0,999.0,22.3,999.0,99.0,99.00
9775,2008,08,10,05,50,999 99.0 99.0,0.89,14.29,5.80,194,9999.0,999.0,22.4,999.0,99.0,99.00
9776,2008,08,10,06,21,999 99.0 99.0,0.88,14.29,5.64,194,9999.0,999.0,22.5,999.0,99.0,99.00
9777,2008,08,10,06,50,999 99.0 99.0,0.88,14.29,5.63,210,9999.0,999.0,22.4,999.0,99.0,99.00
9778,2008,08,10,07,20,999 99.0 99.0,0.91,14.29,5.96,199,9999.0,999.0,22.4,999.0,99.0,99.00
9779,2008,08,10,07,50,999 99.0 99.0,0.88,14.29,5.94,201,9999.0,999.0,22.3,999.0,99.0,99.00
9780,2008,08,10,08,20,999 99.0 99.0,0.87,14.29,5.77,200,9999.0,999.0,22.2,999.0,99.0,99.00
9781,2008,08,10,08,50,999 99.0 99.0,0.89,14.29,5.99,206,9999.0,999.0,22.0,999.0,99.0,99.00
9782,2008,08,10,09,21,999 99.0 99.0,0.92,14.29,6.19,207,9999.0,999.0,22.0,999.0,99.0,99.00
9783,2008,08,10,09,51,999 99.0 99.0,0.90,14.29,6.14,206,9999.0,999.0,22.3,999.0,99.0,99.00
9784,2008,08,10,10,20,999 99.0 99.0,0.83,14.29,5.88,186,9999.0,999.0,22.5,999.0,99.0,99.00
9785,2008,08,10,10,50,999 99.0 99.0,0.78,14.29,6.12,193,9999.0,999.0,22.4,999.0,99.0,99.00
9786,2008,08,10,11,20,999 99.0 99.0,0.75,14.29,5.81,194,9999.0,999.0,22.5,999.0,99.0,99.00
9787,2008,08,10,11,50,999 99.0 99.0,0.77,14.29,6.11,190,9999.0,999.0,22.4,999.0,99.0,99.00
9788,2008,08,10,12,21,999 99.0 99.0,0.77,13.33,6.46,200,9999.0,999.0,22.5,999.0,99.0,99.00
9789,2008,08,10,12,51,999 99.0 99.0,0.81,14.29,6.43,206,9999.0,999.0,22.6,999.0,99.0,99.00
9790,2008,08,10,13,20,999 99.0 99.0,0.86,14.29,6.76,197,9999.0,999.0,22.6,999.0,99.0,99.00
9791,2008,08,10,13,51,999 99.0 99.0,0.83,14.29,6.77,189,9999.0,999.0,22.5,999.0,99.0,99.00
9792,2008,08,10,14,21,999 99.0 99.0,0.90,14.29,7.24,193,9999.0,999.0,22.5,999.0,99.0,99.00
9793,2008,08,10,14,50,999 99.0 99.0,0.85,13.33,6.91,193,9999.0,999.0,22.4,999.0,99.0,99.00
9794,2008,08,10,15,21,999 99.0 99.0,0.88,13.33,7.08,197,9999.0,999.0,22.4,999.0,99.0,99.00
9795,2008,08,10,15,50,999 99.0 99.0,0.81,14.29,6.71,189,9999.0,999.0,22.4,999.0,99.0,99.00
9796,2008,08,10,16,20,999 99.0 99.0,0.80,13.33,6.17,194,9999.0,999.0,22.5,999.0,99.0,99.00
9797,2008,08,10,16,51,999 99.0 99.0,0.89,13.33,6.59,197,9999.0,999.0,22.6,999.0,99.0,99.00
9798,2008,08,10,17,20,999 99.0 99.0,0.86,14.29,6.30,200,9999.0,999.0,22.6,999.0,99.0,99.00
9799,2008,08,10,17,50,999 99.0 99.0,0.90,13.33,6.89,192,9999.0,999.0,22.6,999.0,99.0,99.00
9800,2008,08,10,18,20,999 99.0 99.0,0.89,13.33,6.53,192,9999.0,999.0,22.8,999.0,99.0,99.00
9801,2008,08,10,18,51,999 99.0 99.0,0.95,14.29,6.54,197,9999.0,999.0,22.7,999.0,99.0,99.00
9802,2008,08,10,19,21,999 99.0 99.0,0.91,13.33,6.45,203,9999.0,999.0,22.8,999.0,99.0,99.00
9803,2008,08,10,19,50,999 99.0 99.0,0.96,14.29,6.77,204,9999.0,999.0,22.9,999.0,99.0,99.00
9804,2008,08,10,20,20,999 99.0 99.0,0.96,13.33,6.64,206,9999.0,999.0,22.9,999.0,99.0,99.00
9805,2008,08,10,20,50,999 99.0 99.0,1.01,12.50,6.59,190,9999.0,999.0,22.9,999.0,99.0,99.00
9806,2008,08,10,21,21,999 99.0 99.0,0.97,13.33,6.34,203,9999.0,999.0,22.7,999.0,99.0,99.00
9807,2008,08,10,21,50,999 99.0 99.0,0.92,14.29,5.54,193,9999.0,999.0,22.5,999.0,99.0,99.00
9808,2008,08,10,22,20,999 99.0 99.0,0.95,14.29,5.77,199,9999.0,999.0,22.1,999.0,99.0,99.00
9809,2008,08,10,22,51,999 99.0 99.0,0.97,13.33,5.78,196,9999.0,999.0,22.2,999.0,99.0,99.00
9810,2008,08,10,23,21,999 99.0 99.0,1.01,13.33,6.00,197,9999.0,999.0,22.2,999.0,99.0,99.00
9811,2008,08,10,23,51,999 99.0 99.0,0.94,13.33,5.73,200,9999.0,999.0,22.0,999.0,99.0,99.00
9812,2008,08,11,00,20,999 99.0 99.0,0.98,14.29,5.72,203,9999.0,999.0,22.1,999.0,99.0,99.00
9813,2008,08,11,00,50,999 99.0 99.0,0.97,14.29,5.89,190,9999.0,999.0,22.1,999.0,99.0,99.00
9814,2008,08,11,01,20,999 99.0 99.0,0.95,10.53,5.70,186,9999.0,999.0,22.2,999.0,99.0,99.00
9815,2008,08,11,01,51,999 99.0 99.0,0.97,14.29,5.53,196,9999.0,999.0,22.2,999.0,99.0,99.00
9816,2008,08,11,02,21,999 99.0 99.0,1.02,12.50,5.82,194,9999.0,999.0,22.2,999.0,99.0,99.00
9817,2008,08,11,02,51,999 99.0 99.0,1.07,14.29,5.73,196,9999.0,999.0,22.0,999.0,99.0,99.00
9818,2008,08,11,03,20,999 99.0 99.0,1.05,13.33,5.32,197,9999.0,999.0,22.1,999.0,99.0,99.00
9819,2008,08,11,03,50,999 99.0 99.0,1.13,13.33,5.46,193,9999.0,999.0,22.1,999.0,99.0,99.00
9820,2008,08,11,04,20,999 99.0 99.0,1.10,12.50,5.93,201,9999.0,999.0,22.0,999.0,99.0,99.00
9821,2008,08,11,04,50,999 99.0 99.0,1.05,13.33,5.55,194,9999.0,999.0,22.0,999.0,99.0,99.00
9822,2008,08,11,05,21,999 99.0 99.0,1.06,9.88,5.74,192,9999.0,999.0,22.0,999.0,99.0,99.00
9823,2008,08,11,05,50,999 99.0 99.0,1.05,11.76,5.69,196,9999.0,999.0,22.1,999.0,99.0,99.00
9824,2008,08,11,06,20,999 99.0 99.0,1.06,13.33,6.15,201,9999.0,999.0,22.0,999.0,99.0,99.00
9825,2008,08,11,06,50,999 99.0 99.0,1.06,11.76,5.95,196,9999.0,999.0,22.4,999.0,99.0,99.00
9826,2008,08,11,07,21,999 99.0 99.0,1.13,13.33,6.24,200,9999.0,999.0,22.3,999.0,99.0,99.00
9827,2008,08,11,07,50,999 99.0 99.0,1.14,13.33,6.01,201,9999.0,999.0,22.3,999.0,99.0,99.00
9828,2008,08,11,08,20,999 99.0 99.0,1.14,13.33,6.06,196,9999.0,999.0,22.3,999.0,99.0,99.00
9829,2008,08,11,08,50,999 99.0 99.0,1.04,13.33,6.05,200,9999.0,999.0,22.3,999.0,99.0,99.00
9830,2008,08,11,09,20,999 99.0 99.0,1.12,12.50,6.18,196,9999.0,999.0,22.3,999.0,99.0,99.00
9831,2008,08,11,09,50,999 99.0 99.0,1.11,13.33,6.36,203,9999.0,999.0,22.3,999.0,99.0,99.00
9832,2008,08,11,10,20,999 99.0 99.0,1.11,13.33,6.32,203,9999.0,999.0,22.2,999.0,99.0,99.00
9833,2008,08,11,10,50,999 99.0 99.0,1.04,10.53,6.34,186,9999.0,999.0,22.3,999.0,99.0,99.00
9834,2008,08,11,11,20,999 99.0 99.0,1.12,13.33,6.59,201,9999.0,999.0,22.3,999.0,99.0,99.00
9835,2008,08,11,11,50,999 99.0 99.0,1.11,9.09,6.50,239,9999.0,999.0,21.9,999.0,99.0,99.00
9836,2008,08,11,12,21,999 99.0 99.0,1.13,13.33,6.50,187,9999.0,999.0,22.0,999.0,99.0,99.00
9837,2008,08,11,12,51,999 99.0 99.0,1.15,8.33,6.54,287,9999.0,999.0,22.0,999.0,99.0,99.00
9838,2008,08,11,13,20,999 99.0 99.0,1.16,12.50,6.61,196,9999.0,999.0,21.9,999.0,99.0,99.00
9839,2008,08,11,13,50,999 99.0 99.0,1.21,11.11,6.70,196,9999.0,999.0,21.9,999.0,99.0,99.00
9840,2008,08,11,14,20,999 99.0 99.0,1.19,9.09,6.71,242,9999.0,999.0,21.9,999.0,99.0,99.00
9841,2008,08,11,14,50,999 99.0 99.0,1.24,12.50,6.77,192,9999.0,999.0,21.9,999.0,99.0,99.00
9842,2008,08,11,15,20,999 99.0 99.0,1.29,13.33,6.93,187,9999.0,999.0,21.9,999.0,99.0,99.00
9843,2008,08,11,15,50,999 99.0 99.0,1.24,13.33,6.88,193,9999.0,999.0,22.0,999.0,99.0,99.00
9844,2008,08,11,16,20,999 99.0 99.0,1.36,7.69,7.05,291,9999.0,999.0,22.0,999.0,99.0,99.00
9845,2008,08,11,16,51,999 99.0 99.0,1.39,13.33,6.85,187,9999.0,999.0,21.9,999.0,99.0,99.00
9846,2008,08,11,17,21,999 99.0 99.0,1.32,7.69,6.63,284,9999.0,999.0,21.9,999.0,99.0,99.00
9847,2008,08,11,17,51,999 99.0 99.0,1.39,8.33,6.65,284,9999.0,999.0,21.9,999.0,99.0,99.00
9848,2008,08,11,18,20,999 99.0 99.0,1.43,12.50,6.82,193,9999.0,999.0,21.9,999.0,99.0,99.00
9849,2008,08,11,18,51,999 99.0 99.0,1.44,7.69,6.60,291,9999.0,999.0,21.8,999.0,99.0,99.00
9850,2008,08,11,19,20,999 99.0 99.0,1.34,13.33,6.63,185,9999.0,999.0,21.8,999.0,99.0,99.00
9851,2008,08,11,19,50,999 99.0 99.0,1.35,12.50,6.64,190,9999.0,999.0,22.1,999.0,99.0,99.00
9852,2008,08,11,20,20,999 99.0 99.0,1.27,7.69,6.16,294,9999.0,999.0,22.0,999.0,99.0,99.00
9853,2008,08,11,20,50,999 99.0 99.0,1.18,12.50,6.12,187,9999.0,999.0,22.0,999.0,99.0,99.00
9854,2008,08,11,21,20,999 99.0 99.0,1.21,12.50,6.40,192,9999.0,999.0,22.0,999.0,99.0,99.00
9855,2008,08,11,21,51,999 99.0 99.0,1.26,9.88,6.53,196,9999.0,999.0,21.7,999.0,99.0,99.00
9856,2008,08,11,22,20,999 99.0 99.0,1.16,11.76,6.09,194,9999.0,999.0,21.7,999.0,99.0,99.00
9857,2008,08,11,22,51,999 99.0 99.0,1.18,12.50,6.45,194,9999.0,999.0,21.6,999.0,99.0,99.00
9858,2008,08,11,23,20,999 99.0 99.0,1.17,9.88,6.39,207,9999.0,999.0,21.9,999.0,99.0,99.00
9859,2008,08,11,23,50,999 99.0 99.0,1.15,11.76,6.21,197,9999.0,999.0,22.0,999.0,99.0,99.00
9860,2008,08,12,00,20,999 99.0 99.0,1.19,9.09,6.42,259,9999.0,999.0,22.1,999.0,99.0,99.00
9861,2008,08,12,00,50,999 99.0 99.0,1.14,12.50,6.23,197,9999.0,999.0,22.1,999.0,99.0,99.00
9862,2008,08,12,01,20,999 99.0 99.0,1.05,12.50,6.09,194,9999.0,999.0,22.0,999.0,99.0,99.00
9863,2008,08,12,02,21,999 99.0 99.0,1.10,13.33,6.58,187,9999.0,999.0,21.7,999.0,99.0,99.00
9864,2008,08,12,02,50,999 99.0 99.0,1.12,11.11,6.36,200,9999.0,999.0,21.8,999.0,99.0,99.00
9865,2008,08,12,03,20,999 99.0 99.0,1.09,12.50,6.68,192,9999.0,999.0,21.8,999.0,99.0,99.00
9866,2008,08,12,03,50,999 99.0 99.0,1.05,11.11,6.52,206,9999.0,999.0,21.5,999.0,99.0,99.00
9867,2008,08,12,04,20,999 99.0 99.0,1.05,12.50,6.59,196,9999.0,999.0,21.3,999.0,99.0,99.00
9868,2008,08,12,04,50,999 99.0 99.0,1.08,11.11,6.72,200,9999.0,999.0,21.5,999.0,99.0,99.00
9869,2008,08,12,05,21,999 99.0 99.0,1.05,12.50,6.47,193,9999.0,999.0,21.8,999.0,99.0,99.00
9870,2008,08,12,05,50,999 99.0 99.0,1.05,12.50,6.55,189,9999.0,999.0,21.8,999.0,99.0,99.00
9871,2008,08,12,06,21,999 99.0 99.0,1.06,12.50,6.79,190,9999.0,999.0,21.4,999.0,99.0,99.00
9872,2008,08,12,06,50,999 99.0 99.0,1.03,11.76,6.68,187,9999.0,999.0,21.5,999.0,99.0,99.00
9873,2008,08,12,07,20,999 99.0 99.0,1.02,11.76,6.76,199,9999.0,999.0,21.5,999.0,99.0,99.00
9874,2008,08,12,07,50,999 99.0 99.0,1.08,11.76,6.82,196,9999.0,999.0,21.5,999.0,99.0,99.00
9875,2008,08,12,08,20,999 99.0 99.0,1.10,12.50,6.63,196,9999.0,999.0,21.2,999.0,99.0,99.00
9876,2008,08,12,08,50,999 99.0 99.0,1.10,11.76,6.42,193,9999.0,999.0,21.1,999.0,99.0,99.00
9877,2008,08,12,09,20,999 99.0 99.0,1.11,12.50,6.49,193,9999.0,999.0,21.3,999.0,99.0,99.00
9878,2008,08,12,09,50,999 99.0 99.0,1.10,12.50,6.38,197,9999.0,999.0,21.3,999.0,99.0,99.00
9879,2008,08,12,10,20,999 99.0 99.0,1.16,11.76,6.84,197,9999.0,999.0,21.4,999.0,99.0,99.00
9880,2008,08,12,10,50,999 99.0 99.0,1.06,11.76,6.67,199,9999.0,999.0,21.4,999.0,99.0,99.00
9881,2008,08,12,11,20,999 99.0 99.0,1.07,11.76,6.80,207,9999.0,999.0,21.4,999.0,99.0,99.00
9882,2008,08,12,11,50,999 99.0 99.0,1.12,11.76,6.74,194,9999.0,999.0,21.3,999.0,99.0,99.00
9883,2008,08,12,12,20,999 99.0 99.0,1.14,11.76,7.22,201,9999.0,999.0,21.3,999.0,99.0,99.00
9884,2008,08,12,12,50,999 99.0 99.0,1.11,10.53,7.12,196,9999.0,999.0,21.3,999.0,99.0,99.00
9885,2008,08,12,13,21,999 99.0 99.0,1.17,11.11,7.46,196,9999.0,999.0,21.2,999.0,99.0,99.00
9886,2008,08,12,13,50,999 99.0 99.0,1.19,11.76,7.53,204,9999.0,999.0,21.1,999.0,99.0,99.00
9887,2008,08,12,14,20,999 99.0 99.0,1.13,9.09,7.35,245,9999.0,999.0,21.1,999.0,99.0,99.00
9888,2008,08,12,14,50,999 99.0 99.0,1.15,10.53,7.23,203,9999.0,999.0,21.1,999.0,99.0,99.00
9889,2008,08,12,15,20,999 99.0 99.0,1.20,10.53,7.59,196,9999.0,999.0,21.1,999.0,99.0,99.00
9890,2008,08,12,15,50,999 99.0 99.0,1.23,11.11,7.40,201,9999.0,999.0,21.1,999.0,99.0,99.00
9891,2008,08,12,16,20,999 99.0 99.0,1.27,11.11,7.73,196,9999.0,999.0,21.1,999.0,99.0,99.00
9892,2008,08,12,16,50,999 99.0 99.0,1.27,11.11,7.72,197,9999.0,999.0,21.2,999.0,99.0,99.00
9893,2008,08,12,17,20,999 99.0 99.0,1.21,11.11,7.47,201,9999.0,999.0,21.2,999.0,99.0,99.00
9894,2008,08,12,17,50,999 99.0 99.0,1.25,11.11,7.48,203,9999.0,999.0,21.2,999.0,99.0,99.00
9895,2008,08,12,18,20,999 99.0 99.0,1.14,10.53,7.27,200,9999.0,999.0,21.4,999.0,99.0,99.00
9896,2008,08,12,18,50,999 99.0 99.0,1.26,11.11,7.52,204,9999.0,999.0,21.4,999.0,99.0,99.00
9897,2008,08,12,19,20,999 99.0 99.0,1.27,10.53,7.36,196,9999.0,999.0,21.5,999.0,99.0,99.00
9898,2008,08,12,19,50,999 99.0 99.0,1.22,11.11,7.11,201,9999.0,999.0,21.6,999.0,99.0,99.00
9899,2008,08,12,20,20,999 99.0 99.0,1.18,11.11,7.30,197,9999.0,999.0,21.5,999.0,99.0,99.00
9900,2008,08,12,20,50,999 99.0 99.0,1.17,10.53,7.18,203,9999.0,999.0,21.6,999.0,99.0,99.00
9901,2008,08,12,21,20,999 99.0 99.0,1.17,10.53,6.74,196,9999.0,999.0,21.7,999.0,99.0,99.00
9902,2008,08,12,21,50,999 99.0 99.0,1.11,10.53,6.98,201,9999.0,999.0,21.8,999.0,99.0,99.00
